0,0.010029296390712261
1,0.01025390625
2,0.010703125037252903
3,0.016875000670552254
4,0.014101563021540642
5,0.020761718973517418
6,0.015341797843575478
7,0.010664062574505806
8,0.010527343489229679
9,0.010146483778953552
10,0.01015624962747097
11,0.010029296390712261
12,0.009980468079447746
13,0.010039062239229679
14,0.009999999776482582
15,0.010009765625
16,0.010029296390712261
17,0.010068358853459358
18,0.010029296390712261
19,0.009970702230930328
20,0.009990233927965164
21,0.009990233927965164
22,0.010029296390712261
23,0.009990233927965164
24,0.009999999776482582
25,0.010039062239229679
26,0.009980468079447746
27,0.009990233927965164
28,0.009990233927965164
29,0.009980468079447746
30,0.009999999776482582
31,0.009999999776482582
32,0.010019531473517418
33,0.009990233927965164
34,0.009999999776482582
35,0.009999999776482582
36,0.010019530542194843
37,0.009999999776482582
38,0.009999999776482582
39,0.009999999776482582
40,0.009990233927965164
41,0.009960937313735485
42,0.009970702230930328
43,0.009980468079447746
44,0.009999999776482582
45,0.010029296390712261
46,0.009980468079447746
47,0.009990233927965164
48,0.009980468079447746
49,0.010029296390712261
50,0.010039062239229679
51,0.009999999776482582
52,0.009999999776482582
53,0.009999999776482582
54,0.009999999776482582
55,0.009990233927965164
56,0.009990233927965164
57,0.010039062239229679
58,0.009999999776482582
59,0.009999999776482582
60,0.009999999776482582
61,0.009999999776482582
62,0.009990233927965164
63,0.009999999776482582
64,0.009990233927965164
65,0.009990233927965164
66,0.009999999776482582
67,0.009990233927965164
68,0.009999999776482582
69,0.009990233927965164
70,0.009999999776482582
71,0.009980468079447746
72,0.009999999776482582
73,0.009999999776482582
74,0.009999999776482582
75,0.009999999776482582
76,0.009999999776482582
77,0.009999999776482582
78,0.010068358853459358
79,0.009990233927965164
80,0.009990233927965164
81,0.009999999776482582
82,0.010039062239229679
83,0.009999999776482582
84,0.010009765625
85,0.010029296390712261
86,0.009990233927965164
87,0.009990233927965164
88,0.01005859300494194
89,0.009999999776482582
90,0.009999999776482582
91,0.009980468079447746
92,0.009999999776482582
93,0.009990233927965164
94,0.009970702230930328
95,0.009970702230930328
96,0.009999999776482582
97,0.009999999776482582
